,abb,median_days_open,month_id,state
2170,NV,28,2011_7,Nevada
2167,NH,27,2011_7,New Hampshire
2168,NJ,33,2011_7,New Jersey
2169,NM,27,2011_7,New Mexico
2171,NY,38,2011_7,New York
2164,NC,20,2011_7,North Carolina
2165,ND,14,2011_7,North Dakota
2172,OH,31,2011_7,Ohio
2173,OK,28,2011_7,Oklahoma
2174,OR,32,2011_7,Oregon
2175,PA,30,2011_7,Pennsylvania
2176,RI,27,2011_7,Rhode Island
2177,SC,26,2011_7,South Carolina
2178,SD,28,2011_7,South Dakota
2179,TN,17,2011_7,Tennessee
2180,TX,29,2011_7,Texas
2181,UT,29,2011_7,Utah
2183,VT,26,2011_7,Vermont
2182,VA,28,2011_7,Virginia
2184,WA,29,2011_7,Washington
2186,WV,29,2011_7,West Virginia
2185,WI,26,2011_7,Wisconsin
2187,WY,27,2011_7,Wyoming
2189,AL,24,2011_8,Alabama
2188,AK,26,2011_8,Alaska
2191,AZ,21,2011_8,Arizona
2190,AR,20,2011_8,Arkansas
2192,CA,31,2011_8,California
2193,CO,28,2011_8,Colorado
2194,CT,33,2011_8,Connecticut
2196,DE,29,2011_8,Delaware
2195,DC,25,2011_8,District of Columbia
2197,FL,29,2011_8,Florida
2198,GA,29,2011_8,Georgia
2199,HI,46,2011_8,Hawaii
2201,ID,26,2011_8,Idaho
2202,IL,29,2011_8,Illinois
2203,IN,28,2011_8,Indiana
2200,IA,27,2011_8,Iowa
2204,KS,28,2011_8,Kansas
2205,KY,26,2011_8,Kentucky
2206,LA,27,2011_8,Louisiana
2209,ME,28,2011_8,Maine
2208,MD,29,2011_8,Maryland
2207,MA,29,2011_8,Massachusetts
2210,MI,26,2011_8,Michigan
2211,MN,8,2011_8,Minnesota
2213,MS,22,2011_8,Mississippi
2212,MO,26,2011_8,Missouri
2214,MT,20,2011_8,Montana
2217,NE,24,2011_8,Nebraska
2221,NV,29,2011_8,Nevada
2218,NH,30,2011_8,New Hampshire
2219,NJ,32,2011_8,New Jersey
2220,NM,26,2011_8,New Mexico
2222,NY,35,2011_8,New York
2215,NC,20,2011_8,North Carolina
2216,ND,11,2011_8,North Dakota
2223,OH,28,2011_8,Ohio
2224,OK,27,2011_8,Oklahoma
2225,OR,29,2011_8,Oregon
2226,PA,28,2011_8,Pennsylvania
2227,RI,40,2011_8,Rhode Island
2228,SC,27,2011_8,South Carolina
2229,SD,29,2011_8,South Dakota
2230,TN,24,2011_8,Tennessee
2231,TX,29,2011_8,Texas
2232,UT,26,2011_8,Utah
2234,VT,30,2011_8,Vermont
2233,VA,33,2011_8,Virginia
2235,WA,35,2011_8,Washington
2237,WV,29,2011_8,West Virginia
2236,WI,26,2011_8,Wisconsin
2238,WY,26,2011_8,Wyoming
2240,AL,18,2011_9,Alabama
2239,AK,17,2011_9,Alaska
2242,AZ,19,2011_9,Arizona
2241,AR,16,2011_9,Arkansas
2243,CA,28,2011_9,California
2244,CO,22,2011_9,Colorado
2245,CT,26,2011_9,Connecticut
2247,DE,29,2011_9,Delaware
2246,DC,18,2011_9,District of Columbia
2248,FL,21,2011_9,Florida
2249,GA,19,2011_9,Georgia
2250,HI,30,2011_9,Hawaii
2252,ID,12,2011_9,Idaho
2253,IL,28,2011_9,Illinois
2254,IN,28,2011_9,Indiana
2251,IA,16,2011_9,Iowa
2255,KS,17,2011_9,Kansas
2256,KY,19,2011_9,Kentucky
2257,LA,11,2011_9,Louisiana
2260,ME,26,2011_9,Maine
2259,MD,27,2011_9,Maryland
2258,MA,27,2011_9,Massachusetts
2261,MI,27,2011_9,Michigan
2262,MN,4,2011_9,Minnesota
2264,MS,12,2011_9,Mississippi
2263,MO,24,2011_9,Missouri
2265,MT,5,2011_9,Montana
2268,NE,9,2011_9,Nebraska
2272,NV,20,2011_9,Nevada
2269,NH,25,2011_9,New Hampshire
2270,NJ,31,2011_9,New Jersey
2271,NM,10,2011_9,New Mexico
2273,NY,27,2011_9,New York
2266,NC,23,2011_9,North Carolina
2267,ND,0,2011_9,North Dakota
2274,OH,26,2011_9,Ohio
2275,OK,14,2011_9,Oklahoma
2276,OR,20,2011_9,Oregon
2277,PA,27,2011_9,Pennsylvania
2278,RI,24,2011_9,Rhode Island
2279,SC,15,2011_9,South Carolina
2280,SD,5,2011_9,South Dakota
2281,TN,17,2011_9,Tennessee
2282,TX,25,2011_9,Texas
2283,UT,19,2011_9,Utah
2285,VT,21,2011_9,Vermont
2284,VA,26,2011_9,Virginia
2286,WA,22,2011_9,Washington
2288,WV,12,2011_9,West Virginia
2287,WI,19,2011_9,Wisconsin
2289,WY,5,2011_9,Wyoming
2444,AL,207,2012_1,Alabama
2443,AK,111,2012_1,Alaska
2446,AZ,29,2012_1,Arizona
2445,AR,18,2012_1,Arkansas
2447,CA,33,2012_1,California
2448,CO,35,2012_1,Colorado
2449,CT,43,2012_1,Connecticut
2451,DE,26,2012_1,Delaware
2450,DC,15,2012_1,District of Columbia
2452,FL,37,2012_1,Florida
2453,GA,29,2012_1,Georgia
2454,HI,207,2012_1,Hawaii
2456,ID,44,2012_1,Idaho
2457,IL,35,2012_1,Illinois
2458,IN,39,2012_1,Indiana
2455,IA,30,2012_1,Iowa
2459,KS,27,2012_1,Kansas
2460,KY,56,2012_1,Kentucky
2461,LA,51,2012_1,Louisiana
2464,ME,207,2012_1,Maine
2463,MD,29,2012_1,Maryland
2462,MA,37,2012_1,Massachusetts
2465,MI,56,2012_1,Michigan
2466,MN,28,2012_1,Minnesota
2468,MS,53,2012_1,Mississippi
2467,MO,35,2012_1,Missouri
2469,MT,17,2012_1,Montana
2472,NE,38,2012_1,Nebraska
2476,NV,28,2012_1,Nevada
2473,NH,134,2012_1,New Hampshire
2474,NJ,27,2012_1,New Jersey
2475,NM,19,2012_1,New Mexico
2477,NY,33,2012_1,New York
2470,NC,43,2012_1,North Carolina
2471,ND,13,2012_1,North Dakota
2478,OH,38,2012_1,Ohio
2479,OK,30,2012_1,Oklahoma
2480,OR,36,2012_1,Oregon
2481,PA,37,2012_1,Pennsylvania
2482,RI,53,2012_1,Rhode Island
2483,SC,49,2012_1,South Carolina
2484,SD,48,2012_1,South Dakota
2485,TN,35,2012_1,Tennessee
2486,TX,31,2012_1,Texas
2487,UT,33,2012_1,Utah
2489,VT,207,2012_1,Vermont
2488,VA,28,2012_1,Virginia
2490,WA,36,2012_1,Washington
2492,WV,207,2012_1,West Virginia
2491,WI,44,2012_1,Wisconsin
2493,WY,48,2012_1,Wyoming
2903,AL,28,2012_10,Alabama
2902,AK,18,2012_10,Alaska
2905,AZ,19,2012_10,Arizona
2904,AR,19,2012_10,Arkansas
2906,CA,27,2012_10,California
2907,CO,18,2012_10,Colorado
2908,CT,33,2012_10,Connecticut
2910,DE,20,2012_10,Delaware
2909,DC,20,2012_10,District of Columbia
2911,FL,22,2012_10,Florida
2912,GA,24,2012_10,Georgia
2913,HI,29,2012_10,Hawaii
2915,ID,12,2012_10,Idaho
2916,IL,33,2012_10,Illinois
2917,IN,27,2012_10,Indiana
2914,IA,14,2012_10,Iowa
2918,KS,20,2012_10,Kansas
2919,KY,24,2012_10,Kentucky
2920,LA,21,2012_10,Louisiana
2923,ME,27,2012_10,Maine
2922,MD,28,2012_10,Maryland
2921,MA,33,2012_10,Massachusetts
2924,MI,26,2012_10,Michigan
2925,MN,28,2012_10,Minnesota
2927,MS,25,2012_10,Mississippi
2926,MO,25,2012_10,Missouri
2928,MT,12,2012_10,Montana
2931,NE,26,2012_10,Nebraska
2935,NV,19,2012_10,Nevada
2932,NH,17,2012_10,New Hampshire
2933,NJ,41,2012_10,New Jersey
2934,NM,16,2012_10,New Mexico
2936,NY,35,2012_10,New York
2929,NC,23,2012_10,North Carolina
2930,ND,14,2012_10,North Dakota
2937,OH,22,2012_10,Ohio
2938,OK,26,2012_10,Oklahoma
2939,OR,19,2012_10,Oregon
2940,PA,27,2012_10,Pennsylvania
2941,RI,32,2012_10,Rhode Island
2942,SC,19,2012_10,South Carolina
2943,SD,18,2012_10,South Dakota
2944,TN,20,2012_10,Tennessee
2945,TX,26,2012_10,Texas
2946,UT,26,2012_10,Utah
2948,VT,22,2012_10,Vermont
2947,VA,26,2012_10,Virginia
2949,WA,32,2012_10,Washington
2951,WV,19,2012_10,West Virginia
2950,WI,32,2012_10,Wisconsin
2952,WY,28,2012_10,Wyoming
2954,AL,32,2012_11,Alabama
2953,AK,34,2012_11,Alaska
2956,AZ,28,2012_11,Arizona
2955,AR,24,2012_11,Arkansas
2957,CA,31,2012_11,California
2958,CO,24,2012_11,Colorado
2959,CT,40,2012_11,Connecticut
2961,DE,19,2012_11,Delaware
2960,DC,17,2012_11,District of Columbia
2962,FL,24,2012_11,Florida
2963,GA,25,2012_11,Georgia
2964,HI,38,2012_11,Hawaii
2966,ID,13,2012_11,Idaho
2967,IL,30,2012_11,Illinois
2968,IN,30,2012_11,Indiana
2965,IA,19,2012_11,Iowa
2969,KS,21,2012_11,Kansas
2970,KY,32,2012_11,Kentucky
2971,LA,31,2012_11,Louisiana
2974,ME,22,2012_11,Maine
2973,MD,22,2012_11,Maryland
2972,MA,28,2012_11,Massachusetts
2975,MI,30,2012_11,Michigan
2976,MN,28,2012_11,Minnesota
2978,MS,18,2012_11,Mississippi
2977,MO,27,2012_11,Missouri
2979,MT,25,2012_11,Montana
2982,NE,24,2012_11,Nebraska
2986,NV,32,2012_11,Nevada
2983,NH,17,2012_11,New Hampshire
2984,NJ,34,2012_11,New Jersey
2985,NM,22,2012_11,New Mexico
2987,NY,31,2012_11,New York
2980,NC,24,2012_11,North Carolina
2981,ND,16,2012_11,North Dakota
2988,OH,29,2012_11,Ohio
2989,OK,22,2012_11,Oklahoma
2990,OR,24,2012_11,Oregon
2991,PA,25,2012_11,Pennsylvania
2992,RI,35,2012_11,Rhode Island
2993,SC,18,2012_11,South Carolina
2994,SD,19,2012_11,South Dakota
2995,TN,21,2012_11,Tennessee
2996,TX,28,2012_11,Texas
2997,UT,19,2012_11,Utah
2999,VT,27,2012_11,Vermont
2998,VA,25,2012_11,Virginia
3000,WA,31,2012_11,Washington
3002,WV,33,2012_11,West Virginia
3001,WI,32,2012_11,Wisconsin
3003,WY,25,2012_11,Wyoming
3005,AL,41,2012_12,Alabama
3004,AK,27,2012_12,Alaska
3007,AZ,27,2012_12,Arizona
3006,AR,26,2012_12,Arkansas
3008,CA,35,2012_12,California
3009,CO,30,2012_12,Colorado
3010,CT,44,2012_12,Connecticut
3012,DE,25,2012_12,Delaware
3011,DC,19,2012_12,District of Columbia
3013,FL,26,2012_12,Florida
3014,GA,32,2012_12,Georgia
3015,HI,31,2012_12,Hawaii
3017,ID,13,2012_12,Idaho
3018,IL,31,2012_12,Illinois
3019,IN,28,2012_12,Indiana
3016,IA,20,2012_12,Iowa
3020,KS,25,2012_12,Kansas
3021,KY,26,2012_12,Kentucky
3022,LA,27,2012_12,Louisiana
3025,ME,13,2012_12,Maine
3024,MD,28,2012_12,Maryland
3023,MA,42,2012_12,Massachusetts
3026,MI,29,2012_12,Michigan
3027,MN,24,2012_12,Minnesota
3029,MS,34,2012_12,Mississippi
3028,MO,32,2012_12,Missouri
3030,MT,24,2012_12,Montana
3033,NE,34,2012_12,Nebraska
3037,NV,28,2012_12,Nevada
3034,NH,25,2012_12,New Hampshire
3035,NJ,42,2012_12,New Jersey
3036,NM,24,2012_12,New Mexico
3038,NY,41,2012_12,New York
3031,NC,22,2012_12,North Carolina
3032,ND,23,2012_12,North Dakota
3039,OH,32,2012_12,Ohio
3040,OK,28,2012_12,Oklahoma
3041,OR,30,2012_12,Oregon
3042,PA,26,2012_12,Pennsylvania
3043,RI,38,2012_12,Rhode Island
3044,SC,28,2012_12,South Carolina
3045,SD,17,2012_12,South Dakota
3046,TN,29,2012_12,Tennessee
3047,TX,29,2012_12,Texas
3048,UT,26,2012_12,Utah
3050,VT,27,2012_12,Vermont
3049,VA,31,2012_12,Virginia
3051,WA,33,2012_12,Washington
3053,WV,20,2012_12,West Virginia
3052,WI,29,2012_12,Wisconsin
3054,WY,12,2012_12,Wyoming
2495,AL,27,2012_2,Alabama
2494,AK,20,2012_2,Alaska
2497,AZ,21,2012_2,Arizona
2496,AR,21,2012_2,Arkansas
2498,CA,32,2012_2,California
2499,CO,25,2012_2,Colorado
2500,CT,45,2012_2,Connecticut
2502,DE,24,2012_2,Delaware
2501,DC,14,2012_2,District of Columbia
2503,FL,28,2012_2,Florida
2504,GA,25,2012_2,Georgia
2505,HI,30,2012_2,Hawaii
2507,ID,12,2012_2,Idaho
2508,IL,28,2012_2,Illinois
2509,IN,27,2012_2,Indiana
2506,IA,20,2012_2,Iowa
2510,KS,27,2012_2,Kansas
2511,KY,30,2012_2,Kentucky
2512,LA,36,2012_2,Louisiana
2515,ME,19,2012_2,Maine
2514,MD,26,2012_2,Maryland
2513,MA,32,2012_2,Massachusetts
2516,MI,27,2012_2,Michigan
2517,MN,24,2012_2,Minnesota
2519,MS,17,2012_2,Mississippi
2518,MO,20,2012_2,Missouri
2520,MT,14,2012_2,Montana
2523,NE,26,2012_2,Nebraska
2527,NV,30,2012_2,Nevada
2524,NH,73,2012_2,New Hampshire
2525,NJ,23,2012_2,New Jersey
2526,NM,20,2012_2,New Mexico
2528,NY,29,2012_2,New York
2521,NC,27,2012_2,North Carolina
2522,ND,6,2012_2,North Dakota
2529,OH,28,2012_2,Ohio
2530,OK,23,2012_2,Oklahoma
2531,OR,24,2012_2,Oregon
2532,PA,27,2012_2,Pennsylvania
2533,RI,32,2012_2,Rhode Island
2534,SC,13,2012_2,South Carolina
2535,SD,12,2012_2,South Dakota
2536,TN,25,2012_2,Tennessee
2537,TX,27,2012_2,Texas
2538,UT,25,2012_2,Utah
2540,VT,52,2012_2,Vermont
2539,VA,31,2012_2,Virginia
2541,WA,27,2012_2,Washington
2543,WV,21,2012_2,West Virginia
2542,WI,21,2012_2,Wisconsin
2544,WY,17,2012_2,Wyoming
2546,AL,20,2012_3,Alabama
2545,AK,22,2012_3,Alaska
2548,AZ,22,2012_3,Arizona
2547,AR,18,2012_3,Arkansas
2549,CA,26,2012_3,California
2550,CO,22,2012_3,Colorado
2551,CT,24,2012_3,Connecticut
2553,DE,24,2012_3,Delaware
2552,DC,13,2012_3,District of Columbia
2554,FL,26,2012_3,Florida
2555,GA,24,2012_3,Georgia
2556,HI,22,2012_3,Hawaii
2558,ID,18,2012_3,Idaho
2559,IL,26,2012_3,Illinois
2560,IN,25,2012_3,Indiana
2557,IA,20,2012_3,Iowa
2561,KS,22,2012_3,Kansas
2562,KY,26,2012_3,Kentucky
2563,LA,22,2012_3,Louisiana
2566,ME,22,2012_3,Maine
2565,MD,22,2012_3,Maryland
2564,MA,29,2012_3,Massachusetts
2567,MI,25,2012_3,Michigan
2568,MN,22,2012_3,Minnesota
2570,MS,20,2012_3,Mississippi
2569,MO,26,2012_3,Missouri
2571,MT,17,2012_3,Montana
2574,NE,21,2012_3,Nebraska
2578,NV,22,2012_3,Nevada
2575,NH,22,2012_3,New Hampshire
2576,NJ,26,2012_3,New Jersey
2577,NM,19,2012_3,New Mexico
2579,NY,31,2012_3,New York
2572,NC,22,2012_3,North Carolina
2573,ND,17,2012_3,North Dakota
2580,OH,29,2012_3,Ohio
2581,OK,20,2012_3,Oklahoma
2582,OR,20,2012_3,Oregon
2583,PA,26,2012_3,Pennsylvania
2584,RI,24,2012_3,Rhode Island
2585,SC,19,2012_3,South Carolina
2586,SD,13,2012_3,South Dakota
2587,TN,24,2012_3,Tennessee
2588,TX,26,2012_3,Texas
2589,UT,24,2012_3,Utah
2591,VT,17,2012_3,Vermont
2590,VA,23,2012_3,Virginia
2592,WA,29,2012_3,Washington
2594,WV,21,2012_3,West Virginia
2593,WI,23,2012_3,Wisconsin
2595,WY,21,2012_3,Wyoming
2597,AL,15,2012_4,Alabama
2596,AK,18,2012_4,Alaska
2599,AZ,19,2012_4,Arizona
2598,AR,24,2012_4,Arkansas
2600,CA,24,2012_4,California
2601,CO,19,2012_4,Colorado
2602,CT,13,2012_4,Connecticut
2604,DE,26,2012_4,Delaware
2603,DC,15,2012_4,District of Columbia
2605,FL,24,2012_4,Florida
2606,GA,23,2012_4,Georgia
2607,HI,33,2012_4,Hawaii
2609,ID,11,2012_4,Idaho
2610,IL,19,2012_4,Illinois
2611,IN,27,2012_4,Indiana
2608,IA,20,2012_4,Iowa
2612,KS,23,2012_4,Kansas
2613,KY,25,2012_4,Kentucky
2614,LA,45,2012_4,Louisiana
2617,ME,20,2012_4,Maine
2616,MD,24,2012_4,Maryland
2615,MA,27,2012_4,Massachusetts
2618,MI,19,2012_4,Michigan
2619,MN,19,2012_4,Minnesota
2621,MS,16,2012_4,Mississippi
2620,MO,23,2012_4,Missouri
2622,MT,13,2012_4,Montana
2625,NE,20,2012_4,Nebraska
2629,NV,28,2012_4,Nevada
2626,NH,42,2012_4,New Hampshire
2627,NJ,32,2012_4,New Jersey
2628,NM,15,2012_4,New Mexico
2630,NY,26,2012_4,New York
2623,NC,19,2012_4,North Carolina
2624,ND,11,2012_4,North Dakota
2631,OH,32,2012_4,Ohio
2632,OK,17,2012_4,Oklahoma
2633,OR,19,2012_4,Oregon
2634,PA,24,2012_4,Pennsylvania
2635,RI,28,2012_4,Rhode Island
2636,SC,13,2012_4,South Carolina
2637,SD,19,2012_4,South Dakota
2638,TN,19,2012_4,Tennessee
2639,TX,26,2012_4,Texas
2640,UT,20,2012_4,Utah
2642,VT,35,2012_4,Vermont
2641,VA,13,2012_4,Virginia
2643,WA,24,2012_4,Washington
2645,WV,19,2012_4,West Virginia
2644,WI,22,2012_4,Wisconsin
2646,WY,15,2012_4,Wyoming
2648,AL,19,2012_5,Alabama
2647,AK,15,2012_5,Alaska
2650,AZ,19,2012_5,Arizona
2649,AR,19,2012_5,Arkansas
2651,CA,28,2012_5,California
2652,CO,22,2012_5,Colorado
2653,CT,31,2012_5,Connecticut
2655,DE,31,2012_5,Delaware
2654,DC,15,2012_5,District of Columbia
2656,FL,30,2012_5,Florida
2657,GA,28,2012_5,Georgia
2658,HI,24,2012_5,Hawaii
2660,ID,25,2012_5,Idaho
2661,IL,33,2012_5,Illinois
2662,IN,24,2012_5,Indiana
2659,IA,18,2012_5,Iowa
2663,KS,23,2012_5,Kansas
2664,KY,21,2012_5,Kentucky
2665,LA,31,2012_5,Louisiana
2668,ME,10,2012_5,Maine
2667,MD,28,2012_5,Maryland
2666,MA,32,2012_5,Massachusetts
2669,MI,28,2012_5,Michigan
2670,MN,24,2012_5,Minnesota
2672,MS,13,2012_5,Mississippi
2671,MO,26,2012_5,Missouri
2673,MT,13,2012_5,Montana
2676,NE,25,2012_5,Nebraska
2680,NV,24,2012_5,Nevada
2677,NH,26,2012_5,New Hampshire
2678,NJ,30,2012_5,New Jersey
2679,NM,17,2012_5,New Mexico
2681,NY,34,2012_5,New York
2674,NC,19,2012_5,North Carolina
2675,ND,24,2012_5,North Dakota
2682,OH,28,2012_5,Ohio
2683,OK,20,2012_5,Oklahoma
2684,OR,21,2012_5,Oregon
2685,PA,30,2012_5,Pennsylvania
2686,RI,24,2012_5,Rhode Island
2687,SC,21,2012_5,South Carolina
2688,SD,4,2012_5,South Dakota
2689,TN,25,2012_5,Tennessee
2690,TX,28,2012_5,Texas
2691,UT,26,2012_5,Utah
2693,VT,36,2012_5,Vermont
2692,VA,28,2012_5,Virginia
2694,WA,29,2012_5,Washington
2696,WV,25,2012_5,West Virginia
2695,WI,25,2012_5,Wisconsin
2697,WY,21,2012_5,Wyoming
2699,AL,27,2012_6,Alabama
2698,AK,15,2012_6,Alaska
2701,AZ,21,2012_6,Arizona
2700,AR,26,2012_6,Arkansas
2702,CA,27,2012_6,California
2703,CO,28,2012_6,Colorado
2704,CT,28,2012_6,Connecticut
2706,DE,30,2012_6,Delaware
2705,DC,19,2012_6,District of Columbia
2707,FL,24,2012_6,Florida
2708,GA,27,2012_6,Georgia
2709,HI,31,2012_6,Hawaii
2711,ID,13,2012_6,Idaho
2712,IL,30,2012_6,Illinois
2713,IN,24,2012_6,Indiana
2710,IA,20,2012_6,Iowa
2714,KS,24,2012_6,Kansas
2715,KY,28,2012_6,Kentucky
2716,LA,24,2012_6,Louisiana
2719,ME,20,2012_6,Maine
2718,MD,31,2012_6,Maryland
2717,MA,34,2012_6,Massachusetts
2720,MI,38,2012_6,Michigan
2721,MN,21,2012_6,Minnesota
2723,MS,13,2012_6,Mississippi
2722,MO,27,2012_6,Missouri
2724,MT,18,2012_6,Montana
2727,NE,20,2012_6,Nebraska
2731,NV,35,2012_6,Nevada
2728,NH,33,2012_6,New Hampshire
2729,NJ,33,2012_6,New Jersey
2730,NM,14,2012_6,New Mexico
2732,NY,31,2012_6,New York
2725,NC,20,2012_6,North Carolina
2726,ND,16,2012_6,North Dakota
2733,OH,33,2012_6,Ohio
2734,OK,15,2012_6,Oklahoma
2735,OR,25,2012_6,Oregon
2736,PA,33,2012_6,Pennsylvania
2737,RI,30,2012_6,Rhode Island
2738,SC,15,2012_6,South Carolina
2739,SD,20,2012_6,South Dakota
2740,TN,29,2012_6,Tennessee
2741,TX,28,2012_6,Texas
2742,UT,26,2012_6,Utah
2744,VT,35,2012_6,Vermont
2743,VA,32,2012_6,Virginia
2745,WA,33,2012_6,Washington
2747,WV,35,2012_6,West Virginia
2746,WI,26,2012_6,Wisconsin
2748,WY,33,2012_6,Wyoming
2750,AL,33,2012_7,Alabama
2749,AK,28,2012_7,Alaska
2752,AZ,28,2012_7,Arizona
2751,AR,13,2012_7,Arkansas
2753,CA,30,2012_7,California
2754,CO,27,2012_7,Colorado
2755,CT,31,2012_7,Connecticut
2757,DE,31,2012_7,Delaware
2756,DC,14,2012_7,District of Columbia
2758,FL,26,2012_7,Florida
2759,GA,30,2012_7,Georgia
2760,HI,28,2012_7,Hawaii
2762,ID,21,2012_7,Idaho
2763,IL,38,2012_7,Illinois
2764,IN,31,2012_7,Indiana
2761,IA,30,2012_7,Iowa
2765,KS,25,2012_7,Kansas
2766,KY,20,2012_7,Kentucky
2767,LA,26,2012_7,Louisiana
2770,ME,36,2012_7,Maine
2769,MD,25,2012_7,Maryland
2768,MA,36,2012_7,Massachusetts
2771,MI,37,2012_7,Michigan
2772,MN,16,2012_7,Minnesota
2774,MS,16,2012_7,Mississippi
2773,MO,26,2012_7,Missouri
2775,MT,26,2012_7,Montana
2778,NE,19,2012_7,Nebraska
2782,NV,22,2012_7,Nevada
2779,NH,49,2012_7,New Hampshire
2780,NJ,41,2012_7,New Jersey
2781,NM,15,2012_7,New Mexico
2783,NY,30,2012_7,New York
2776,NC,30,2012_7,North Carolina
2777,ND,21,2012_7,North Dakota
2784,OH,33,2012_7,Ohio
2785,OK,16,2012_7,Oklahoma
2786,OR,35,2012_7,Oregon
2787,PA,33,2012_7,Pennsylvania
2788,RI,42,2012_7,Rhode Island
2789,SC,31,2012_7,South Carolina
2790,SD,18,2012_7,South Dakota
2791,TN,30,2012_7,Tennessee
2792,TX,28,2012_7,Texas
2793,UT,18,2012_7,Utah
2795,VT,35,2012_7,Vermont
2794,VA,31,2012_7,Virginia
2796,WA,28,2012_7,Washington
2798,WV,25,2012_7,West Virginia
2797,WI,32,2012_7,Wisconsin
2799,WY,40,2012_7,Wyoming
2801,AL,49,2012_8,Alabama
2800,AK,23,2012_8,Alaska
2803,AZ,31,2012_8,Arizona
2802,AR,35,2012_8,Arkansas
2804,CA,26,2012_8,California
2805,CO,22,2012_8,Colorado
2806,CT,28,2012_8,Connecticut
2808,DE,26,2012_8,Delaware
2807,DC,13,2012_8,District of Columbia
2809,FL,25,2012_8,Florida
2810,GA,26,2012_8,Georgia
2811,HI,31,2012_8,Hawaii
2813,ID,13,2012_8,Idaho
2814,IL,29,2012_8,Illinois
2815,IN,27,2012_8,Indiana
2812,IA,27,2012_8,Iowa
2816,KS,23,2012_8,Kansas
2817,KY,26,2012_8,Kentucky
2818,LA,31,2012_8,Louisiana
2821,ME,44,2012_8,Maine
2820,MD,18,2012_8,Maryland
2819,MA,21,2012_8,Massachusetts
2822,MI,26,2012_8,Michigan
2823,MN,21,2012_8,Minnesota
2825,MS,13,2012_8,Mississippi
2824,MO,28,2012_8,Missouri
2826,MT,16,2012_8,Montana
2829,NE,18,2012_8,Nebraska
2833,NV,30,2012_8,Nevada
2830,NH,32,2012_8,New Hampshire
2831,NJ,35,2012_8,New Jersey
2832,NM,24,2012_8,New Mexico
2834,NY,31,2012_8,New York
2827,NC,20,2012_8,North Carolina
2828,ND,26,2012_8,North Dakota
2835,OH,29,2012_8,Ohio
2836,OK,21,2012_8,Oklahoma
2837,OR,26,2012_8,Oregon
2838,PA,26,2012_8,Pennsylvania
2839,RI,36,2012_8,Rhode Island
2840,SC,14,2012_8,South Carolina
2841,SD,22,2012_8,South Dakota
2842,TN,22,2012_8,Tennessee
2843,TX,26,2012_8,Texas
2844,UT,24,2012_8,Utah
2846,VT,34,2012_8,Vermont
2845,VA,23,2012_8,Virginia
2847,WA,26,2012_8,Washington
2849,WV,22,2012_8,West Virginia
2848,WI,32,2012_8,Wisconsin
2850,WY,48,2012_8,Wyoming
2852,AL,29,2012_9,Alabama
2851,AK,19,2012_9,Alaska
2854,AZ,26,2012_9,Arizona
2853,AR,27,2012_9,Arkansas
2855,CA,23,2012_9,California
2856,CO,23,2012_9,Colorado
2857,CT,34,2012_9,Connecticut
2859,DE,34,2012_9,Delaware
2858,DC,18,2012_9,District of Columbia
2860,FL,26,2012_9,Florida
2861,GA,26,2012_9,Georgia
2862,HI,11,2012_9,Hawaii
2864,ID,21,2012_9,Idaho
2865,IL,33,2012_9,Illinois
2866,IN,27,2012_9,Indiana
2863,IA,27,2012_9,Iowa
2867,KS,27,2012_9,Kansas
2868,KY,30,2012_9,Kentucky
2869,LA,22,2012_9,Louisiana
2872,ME,17,2012_9,Maine
2871,MD,28,2012_9,Maryland
2870,MA,34,2012_9,Massachusetts
2873,MI,34,2012_9,Michigan
2874,MN,27,2012_9,Minnesota
2876,MS,11,2012_9,Mississippi
2875,MO,28,2012_9,Missouri
2877,MT,25,2012_9,Montana
2880,NE,30,2012_9,Nebraska
2884,NV,27,2012_9,Nevada
2881,NH,53,2012_9,New Hampshire
2882,NJ,40,2012_9,New Jersey
2883,NM,24,2012_9,New Mexico
2885,NY,33,2012_9,New York
2878,NC,27,2012_9,North Carolina
2879,ND,27,2012_9,North Dakota
2886,OH,27,2012_9,Ohio
2887,OK,21,2012_9,Oklahoma
2888,OR,33,2012_9,Oregon
2889,PA,30,2012_9,Pennsylvania
2890,RI,36,2012_9,Rhode Island
2891,SC,20,2012_9,South Carolina
2892,SD,23,2012_9,South Dakota
2893,TN,25,2012_9,Tennessee
2894,TX,29,2012_9,Texas
2895,UT,27,2012_9,Utah
2897,VT,41,2012_9,Vermont
2896,VA,25,2012_9,Virginia
2898,WA,29,2012_9,Washington
2900,WV,23,2012_9,West Virginia
2899,WI,39,2012_9,Wisconsin
2901,WY,27,2012_9,Wyoming
3056,AL,31,2013_1,Alabama
3055,AK,31,2013_1,Alaska
3058,AZ,31,2013_1,Arizona
3057,AR,13,2013_1,Arkansas
3059,CA,31,2013_1,California
3060,CO,31,2013_1,Colorado
3061,CT,31,2013_1,Connecticut
3063,DE,31,2013_1,Delaware
3062,DC,20,2013_1,District of Columbia
3064,FL,31,2013_1,Florida
3065,GA,31,2013_1,Georgia
3066,HI,32,2013_1,Hawaii
3068,ID,22,2013_1,Idaho
3069,IL,31,2013_1,Illinois
3070,IN,31,2013_1,Indiana
3067,IA,31,2013_1,Iowa
3071,KS,31,2013_1,Kansas
3072,KY,31,2013_1,Kentucky
3073,LA,31,2013_1,Louisiana
3076,ME,31,2013_1,Maine
